id,title,label,url
339, ushaywe abazali bengane ayifundisayo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ushaywe-abazali-bengane-ayifundisayo-17587892
340, ingqungquthela ye ifp ihlehlile kubanga izithunywa ,politics,http://www.isolezwe.co.za/izindaba/ingqungquthela-ye-ifp-ihlehlile-kubanga-izithunywa-17309618
341, kuvulwe isikole esisezingeni eliphezulu emkhanyakude ,education,http://www.isolezwe.co.za/izindaba/kuvulwe-isikole-esisezingeni-eliphezulu-emkhanyakude-17339639
342, imibono sekuphume imiphefumulo ngemali ekhokhwa emarenki ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/imibono-sekuphume-imiphefumulo-ngemali-ekhokhwa-emarenki-17355747
343, ezibuhlungu azipheli kubashayeli bezimoto nakubathengi ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/ezibuhlungu-azipheli-kubashayeli-bezimoto-nakubathengi-17286154
344, inkinga kaphethroli isishaye uhlelo lwamanzi ,society,http://www.isolezwe.co.za/izindaba/inkinga-kaphethroli-isishaye-uhlelo-lwamanzi-17392213
345, indlala isadla lubi ebantwini abaningi ,society,http://www.isolezwe.co.za/izindaba/indlala-isadla-lubi-ebantwini-abaningi-17537810
346, i eff isazoneka amahlazo kanene ,politics,http://www.isolezwe.co.za/izindaba/i-eff-isazoneka-amahlazo-kanene-17384595
347, ngangingadlwenguli ngangikhokhisa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ngangingadlwenguli-ngangikhokhisa-18388767
348, bubuyiselwe ubuholi be ancyl ,politics,http://www.isolezwe.co.za/izindaba/bubuyiselwe-ubuholi-be-ancyl-18404831
349, iphoyisa ecaleni lokubulala kubangwa ukupaka ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/iphoyisa-ecaleni-lokubulala-kubangwa-ukupaka-18606153
350, uzowudlela esitokisini ukhisimusi umfundisi osolwa ngokudlwengula ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uzowudlela-esitokisini-ukhisimusi-umfundisi-osolwa-ngokudlwengula-18556750
351, ukugwazana kwabafundi kudonse iso lemeya ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ukugwazana-kwabafundi-kudonse-iso-lemeya-18542097
352, bakhala ngobudedengu bukamasipala kuminza ingane ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bakhala-ngobudedengu-bukamasipala-kuminza-ingane-18480517
353, uzuma kwabajutshwe ephalamende ngo  ,politics,http://www.isolezwe.co.za/izindaba/uzuma-kwabajutshwe-ephalamende-ngo-2019-18606064
354, kufunwa amadoda abaleke   wesitolo olundi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kufunwa-amadoda-abaleke-nor154-000-wesitolo-olundi-18381255
355, azokhushulwa amaphoyisa cele ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/azokhushulwa-amaphoyisa-cele-18418255
356, unyaka ubunzima emaphoyiseni ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/unyaka-ubunzima-emaphoyiseni-18571266
357, iphithene amakhanda imndeni yabababoshwe ngelezidakamizwa e us ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/iphithene-amakhanda-imndeni-yabababoshwe-ngelezidakamizwa-e-us-18423143
358, bazowudlela esitokisini ababulala oqapha umchunu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bazowudlela-esitokisini-ababulala-oqapha-umchunu-18529385
359, kuhlonyiswe imbokodo ihlangene kobusethekwini ,society,http://www.isolezwe.co.za/izindaba/kuhlonyiswe-imbokodo-ihlangene-kobusethekwini-18374904
360, umfundisi unikele ngesidumbu sendodakazi esokeni ,society,http://www.isolezwe.co.za/izindaba/umfundisi-unikele-ngesidumbu-sendodakazi-esokeni-18644684
361, imeya iphikisa imibiko yokuthi izoboshwa maduze ,politics,http://www.isolezwe.co.za/izindaba/imeya-iphikisa-imibiko-yokuthi-izoboshwa-maduze-18572028
362, i icasa nemizamo yokwehlisa intengo ye data ekhalisa iningi ,society,http://www.isolezwe.co.za/izindaba/i-icasa-nemizamo-yokwehlisa-intengo-ye-data-ekhalisa-iningi-18586499
363, kuzalwe izingane eziwu  ngokhisimusi ekzn ,society,http://www.isolezwe.co.za/izindaba/kuzalwe-izingane-eziwu-106-ngokhisimusi-ekzn-18624511
364, bafuna omiselwe ukufequza abuye ,politics,http://www.isolezwe.co.za/izindaba/bafuna-omiselwe-ukufequza-abuye-18528906
365, siyanda esababoshelwe ukwephula umthetho ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/siyanda-esababoshelwe-ukwephula-umthetho-18606382
366, abanalo isasasa ngemiphumela asebelinde iminyaka emine ,education,http://www.isolezwe.co.za/izindaba/abanalo-isasasa-ngemiphumela-asebelinde-iminyaka-emine-18392470
367, kuwe insika kudlula emhlabeni umsimang ,society,http://www.isolezwe.co.za/izindaba/kuwe-insika-kudlula-emhlabeni-umsimang-18374817
368,http://www.isolezwe.co.za/tvbox/bahlalele ovalweni abe uber ngosomatekisi ,"crime, law and justice",http://www.isolezwe.co.za/tvbox/bahlalele-ovalweni-abe-uber-ngosomatekisi-18492633
369, kulindeleke isinqumo kolukazuma ,politics,http://www.isolezwe.co.za/izindaba/kulindeleke-isinqumo-kolukazuma-17810415
370, kusewumqansa ukuthola ulwazi ngofakazi owashona eqashiwe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kusewumqansa-ukuthola-ulwazi-ngofakazi-owashona-eqashiwe-18236169
371, inkakha yekaizer chiefs kwelezidakamizwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/inkakha-yekaizer-chiefs-kwelezidakamizwa-18223568
372, abathintekayo ebufakazini bazoziphendulela kodwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/abathintekayo-ebufakazini-bazoziphendulela-kodwa-18114669
373, kudume amakhanda befelwa yizinkomo ezidle ushevu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kudume-amakhanda-befelwa-yizinkomo-ezidle-ushevu-18190005
374, ufaka umasipala enkantolo odilizelwe isitolo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ufaka-umasipala-enkantolo-odilizelwe-isitolo-18235112
375, ushade namadoda amabili ,society,http://www.isolezwe.co.za/izindaba/ushade-namadoda-amabili-17732307
376, umantashe wabhalelwa abakwagupta ,politics,http://www.isolezwe.co.za/izindaba/umantashe-wabhalelwa-abakwagupta-18293443
377, i sassa inxusa kushintshwe amakhadi ,society,http://www.isolezwe.co.za/izindaba/i-sassa-inxusa-kushintshwe-amakhadi-18324916
378, ubonang ushaywe ngoswazi oluncane kwelentela ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ubonang-ushaywe-ngoswazi-oluncane-kwelentela-18283609
379, akukho okuphambene nomthetho engakwenza ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/akukho-okuphambene-nomthetho-engakwenza-18130028
380, bafuna ubulungiswa ngoshaywe esolwa ngokweba  ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bafuna-ubulungiswa-ngoshaywe-esolwa-ngokweba-ur50-18236512
381, izigqaja ngo  izama high ,education,http://www.isolezwe.co.za/izindaba/izigqaja-ngo-100-izama-high-17803186
382, isikhungo sibuyisa imidlalo yakudala ,society,http://www.isolezwe.co.za/izindaba/isikhungo-sibuyisa-imidlalo-yakudala-18314819
383, abaphumele obala abahlukunyezwa emabandleni ,society,http://www.isolezwe.co.za/izindaba/abaphumele-obala-abahlukunyezwa-emabandleni-17867085
384, baphinde baboshwa abadle umhlaba ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/baphinde-baboshwa-abadle-umhlaba-18127629
385, udinga umhlengi ozoya phesheya ,education,http://www.isolezwe.co.za/izindaba/udinga-umhlengi-ozoya-phesheya-17037377
386, imilutha ididiyela isiphuzo ngama pads asebenzile ,society,http://www.isolezwe.co.za/izindaba/imilutha-ididiyela-isiphuzo-ngama-pads-asebenzile-18285459
387, kuzophenywa izikhulu zetransnet ne eskom ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuzophenywa-izikhulu-zetransnet-ne-eskom-18178231
388, kudideke umndeni ngomfundi ozibulele ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kudideke-umndeni-ngomfundi-ozibulele-17810416
389, banqatshelwe ukubhala abafundi abangathenjwa ,education,http://www.isolezwe.co.za/izindaba/banqatshelwe-ukubhala-abafundi-abangathenjwa-17737212
390, uhlonishwe ngokuqhakambisa izilimi zesintu ,education,http://www.isolezwe.co.za/izindaba/uhlonishwe-ngokuqhakambisa-izilimi-zesintu-18127239
391, impi ngeke ixazulule olomhlaba ,politics,http://www.isolezwe.co.za/izindaba/impi-ngeke-ixazulule-olomhlaba-18268839
392, kukhunjulwe umlando wakwamashu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kukhunjulwe-umlando-wakwamashu-18325039
393, usteenhuisen uthi akayekwe esikhundleni sakhe ,politics,http://www.isolezwe.co.za/izindaba/usteenhuisen-uthi-akayekwe-esikhundleni-sakhe-18279459
394, ungqongqoshe umangalele umalema ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ungqongqoshe-umangalele-umalema-18268807
395, ugeqe amagula ecaleni labakwakhoza ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ugeqe-amagula-ecaleni-labakwakhoza-18315373
396, uvalo kugasela izigebengu emahhovisi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uvalo-kugasela-izigebengu-emahhovisi-17793479
397, udlelwe ifa lika  million osebenza engadini ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/udlelwe-ifa-lika-r58-million-osebenza-engadini-17872360
398, siyanda isibalo sabafundi abanukubezwa ngokocansi ezikoleni kwazulu natal ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/siyanda-isibalo-sabafundi-abanukubezwa-ngokocansi-ezikoleni-kwazulu-natal-18180958
399, le khomishini kazondo izoyishaya iyibhuqe i anc ,politics,http://www.isolezwe.co.za/izindaba/le-khomishini-kazondo-izoyishaya-iyibhuqe-i-anc-18238185
400, kukhalwa ngenkosi yasenquthu ekhokhisa abangaganiwe intela yobumpohlo ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/kukhalwa-ngenkosi-yasenquthu-ekhokhisa-abangaganiwe-intela-yobumpohlo-18112710
401, angase ahoxiswe amacala athinta abakwagupta ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/angase-ahoxiswe-amacala-athinta-abakwagupta-18302386
402, inkabi izishaya isifuba ngokuqotha abantu ,politics,http://www.isolezwe.co.za/izindaba/inkabi-izishaya-isifuba-ngokuqotha-abantu-18175285
403, kunxuswa obaba bavikele izingane ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kunxuswa-obaba-bavikele-izingane-18130025
404, umfundi wakwagrade  ugwaze wabulala owakwagrade  esikoleni ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umfundi-wakwagrade-11-ugwaze-wabulala-owakwagrade-1-esikoleni-18222049
405, uzibulale ngesibhamu sephoyisa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uzibulale-ngesibhamu-sephoyisa-18301749
406, baphoxekile bengaholi abadala nabagulayo ,society,http://www.isolezwe.co.za/izindaba/baphoxekile-bengaholi-abadala-nabagulayo-17066959
407, sizithintele iziqandu isikhulu samaphoyisa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sizithintele-iziqandu-isikhulu-samaphoyisa-16854359
408, utrump ushaya udaka kwinkonzo yasekamelweni ,society,http://www.isolezwe.co.za/izindaba/utrump-ushaya-udaka-kwinkonzo-yasekamelweni-17140326
409, ungoti ugxeka uhulumeni ngemfundo engagculisi ,education,http://www.isolezwe.co.za/izindaba/ungoti-ugxeka-uhulumeni-ngemfundo-engagculisi-16869090
410, umalema usole uramaphosa ngokuba nolimi olumbhaxambili ,politics,http://www.isolezwe.co.za/izindaba/umalema-usole-uramaphosa-ngokuba-nolimi-olumbhaxambili-17034971
411, imibono liyahamba itheku kukhongolose uma ungashintshi ,politics,http://www.isolezwe.co.za/izindaba/imibono-liyahamba-itheku-kukhongolose-uma-ungashintshi-16863028
412, ubuholi obusha besifunda iharry gwala ,politics,http://www.isolezwe.co.za/izindaba/ubuholi-obusha-besifunda-iharry-gwala-16865528
413, abakwampisane basuse ivideo kasbahle ngemuva kokugxekwa ezinkundleni ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/abakwampisane-basuse-ivideo-kasbahle-ngemuva-kokugxekwa-ezinkundleni-17025981
414, imibono savelelwa ekolishi lamaphoyisa olundi senziwa opopayi ,education,http://www.isolezwe.co.za/izindaba/imibono-savelelwa-ekolishi-lamaphoyisa-olundi-senziwa-opopayi-17213605
415, sekunemishwalense ekhokhela abebelwe izinwele ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sekunemishwalense-ekhokhela-abebelwe-izinwele-17143971
416, bafuna ukukhululeka abensangu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bafuna-ukukhululeka-abensangu-17201815
417,http://www.isolezwe.co.za/ezokungcebeleka/luyashuba olukabonang nabaqoqi bentela ,"crime, law and justice",http://www.isolezwe.co.za/ezokungcebeleka/luyashuba-olukabonang-nabaqoqi-bentela-17274938
418, bashise isikole befuna umhlaba ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bashise-isikole-befuna-umhlaba-17066615
419, uzuma netulo lokuketula uramaphosa ,politics,http://www.isolezwe.co.za/izindaba/uzuma-netulo-lokuketula-uramaphosa-16975545
420, umncwango ugxekwa kolokufa kwesiguli ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umncwango-ugxekwa-kolokufa-kwesiguli-17228219
421, uzombuleka izinqe uwilliams muthambi ,politics,http://www.isolezwe.co.za/izindaba/uzombuleka-izinqe-uwilliams-muthambi-16886678
422, bakhona abahlela ukuketula umengameli umhlaziyi ,politics,http://www.isolezwe.co.za/izindaba/bakhona-abahlela-ukuketula-umengameli-umhlaziyi-17009400
423, akalali owabona kubulawa intombi yomzala wakhe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/akalali-owabona-kubulawa-intombi-yomzala-wakhe-16900120
424, imibono sizowenzani umhlaba sisahlulwa yilo omncane ,society,http://www.isolezwe.co.za/izindaba/imibono-sizowenzani-umhlaba-sisahlulwa-yilo-omncane-16884516
425, awuhlukile nokukipita umshado omhlophe ,society,http://www.isolezwe.co.za/izindaba/awuhlukile-nokukipita-umshado-omhlophe-17093157
426, uzwane wayesicindeza ngolwakagupta ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/uzwane-wayesicindeza-ngolwakagupta-17154454
427, uboshiwe umfundi obulale uthisha ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uboshiwe-umfundi-obulale-uthisha-17093284
428, isitshudeni sigwazwe sashona kunomcimbi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/isitshudeni-sigwazwe-sashona-kunomcimbi-17094834
429, imibono sidangele ngomonakalo owenziwe ngumsholozi kubantu ,politics,http://www.isolezwe.co.za/izindaba/imibono-sidangele-ngomonakalo-owenziwe-ngumsholozi-kubantu-17026132
430, uhlahlele unina wahuqa ubuthongo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uhlahlele-unina-wahuqa-ubuthongo-17144452
431, amaphoyisa enza umsebenzi oncomekayo kwelikameyiwa chicco twala ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/amaphoyisa-enza-umsebenzi-oncomekayo-kwelikameyiwa-chicco-twala-37251882
432, inkinga yesitifiketi somshado engalungiseki ,society,http://www.isolezwe.co.za/izindaba/inkinga-yesitifiketi-somshado-engalungiseki-37450208
433, okusha ngokubulawa kwesitshudeni sasedut ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/okusha-ngokubulawa-kwesitshudeni-sasedut-36752170
434, umoyane ujabulele ithuba lokupheka ugordhan ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/umoyane-ujabulele-ithuba-lokupheka-ugordhan-37986976
435, uyaveva ungqongqoshe ngokubulawa kwezinhloli ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uyaveva-ungqongqoshe-ngokubulawa-kwezinhloli-36821111
436, umphakathi utitinye obebonisa izingane ama video ocansi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umphakathi-utitinye-obebonisa-izingane-ama-video-ocansi-36969653
437, kubanjwe umfana  egibele imfene ,society,http://www.isolezwe.co.za/izindaba/kubanjwe-umfana-9-egibele-imfene-37405066
438, i ifp ifuna iqiniso kosolwa ngokubulala ikhansela ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/i-ifp-ifuna-iqiniso-kosolwa-ngokubulala-ikhansela-36648785
439, kubhuntshe umngcwabo kubangwa imali ,society,http://www.isolezwe.co.za/izindaba/kubhuntshe-umngcwabo-kubangwa-imali-37116631
440, ubathabile dlamini ujabulela ukubuyela kuhulumeni ,politics,http://www.isolezwe.co.za/izindaba/ubathabile-dlamini-ujabulela-ukubuyela-kuhulumeni-37451885
441, umqaphi udubule uzakwabo wafa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umqaphi-udubule-uzakwabo-wafa-36747884
442, uthole ibheyili owe anc odabeni lwesibhamu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uthole-ibheyili-owe-anc-odabeni-lwesibhamu-37938258
443, abafundi banxuswa ukungayoni inyufomu ,education,http://www.isolezwe.co.za/izindaba/abafundi-banxuswa-ukungayoni-inyufomu-37989851
444, kushayisana ubufakazi bukamaseko nobukazuma ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kushayisana-ubufakazi-bukamaseko-nobukazuma-36809229
445, bavunyelwa abakwagupta ukuwaka ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bavunyelwa-abakwagupta-ukuwaka-37558954
446, owasentulabakayise uzomela ikzn ,education,http://www.isolezwe.co.za/izindaba/owasentulabakayise-uzomela-ikzn-38612044
447, uhulumeni uzolekelela abafuna ukutshala insangu ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/uhulumeni-uzolekelela-abafuna-ukutshala-insangu-38058743
448, babanga imali yethenda kwazuma ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/babanga-imali-yethenda-kwazuma-37942771
449, itholwe ibulewe esimobeni ingoduso ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/itholwe-ibulewe-esimobeni-ingoduso-38990035
450, usizi isidumbu siduve phesheya ,society,http://www.isolezwe.co.za/izindaba/usizi-isidumbu-siduve-phesheya-38488477
451, kukhalwa ngobeyimeya ohola otha isigcaki ,politics,http://www.isolezwe.co.za/izindaba/kukhalwa-ngobeyimeya-ohola-otha-isigcaki-39203124
452, abafundi bawine ngokwenza ujamu ,education,http://www.isolezwe.co.za/izindaba/abafundi-bawine-ngokwenza-ujamu-39124641
453, i anc izothathela amakhansela izinyathelo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/i-anc-izothathela-amakhansela-izinyathelo-39347813
454, bagwetshiwe abakhwabanisa kuhulumeni ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bagwetshiwe-abakhwabanisa-kuhulumeni-38738380
455, ufuna ukuzwana kwi ifp ne anc ,politics,http://www.isolezwe.co.za/izindaba/ufuna-ukuzwana-kwi-ifp-ne-anc-38981995
456, usikhomba kumufi isibhamu esabulala ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/usikhomba-kumufi-isibhamu-esabulala-39122671
457, bafuna kushintshwe umphenyi wecala lowe ancyl ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bafuna-kushintshwe-umphenyi-wecala-lowe-ancyl-39661170
458, kukhunjulwe iqhaza lenkosi kwembulwa itshe ,politics,http://www.isolezwe.co.za/izindaba/kukhunjulwe-iqhaza-lenkosi-kwembulwa-itshe-39470399
459, sasithembisene ukuthi siyohlukaniswa wukufa nozolile ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sasithembisene-ukuthi-siyohlukaniswa-wukufa-nozolile-39066159
460, inhlangano ezosiza intsha ngemfundo ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/inhlangano-ezosiza-intsha-ngemfundo-38929653
461, ukhala ngomthetho umndeni wobulelwe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ukhala-ngomthetho-umndeni-wobulelwe-38921851
462, isenzima eyokulwa nokuhlukunyezwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/isenzima-eyokulwa-nokuhlukunyezwa-39066085
463, umsindo ngemali ngekamandela ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umsindo-ngemali-ngekamandela-38738450
464, usulala obenyoni umndeni okwaqothwa  kuwona ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/usulala-obenyoni-umndeni-okwaqothwa-6-kuwona-39404384
465, ublade uphonsele abamakolishi inselelo ,education,http://www.isolezwe.co.za/izindaba/ublade-uphonsele-abamakolishi-inselelo-38740511
466, kuboshwe usomlomo osolwa ngokweba ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuboshwe-usomlomo-osolwa-ngokweba-38797685
467, kuvalwe amashibhi kutheleka ungqongqoshe ,society,http://www.isolezwe.co.za/izindaba/kuvalwe-amashibhi-kutheleka-ungqongqoshe-39067200
468, kusolwa isoka ngobulawe ezithwele ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kusolwa-isoka-ngobulawe-ezithwele-38692881
469, udilika kowabulala owasedut ngesando ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/udilika-kowabulala-owasedut-ngesando-39066525
470, ubulale abemsola ngokujola nentombi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ubulale-abemsola-ngokujola-nentombi-38539240
471, lihlehlile icala lamalungu e anc angeneme ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/lihlehlile-icala-lamalungu-e-anc-angeneme-18792467
472, intsha izwa imanqikanqika ukuvota ,politics,http://www.isolezwe.co.za/izindaba/intsha-izwa-imanqikanqika-ukuvota-18866793
473, u agrizzi ukhomba nojiba kolomgwazo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/u-agrizzi-ukhomba-nojiba-kolomgwazo-18964334
474, kulindelwe ezinoju nobisi kowe anc ,politics,http://www.isolezwe.co.za/izindaba/kulindelwe-ezinoju-nobisi-kowe-anc-18777512
475, kutholwe itekisi yeda ebintshontshiwe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kutholwe-itekisi-yeda-ebintshontshiwe-18893176
476, lihlehlisiwe elikapitch black afro ozofaka isicelo sebheyili ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/lihlehlisiwe-elikapitch-black-afro-ozofaka-isicelo-sebheyili-18867853
477, i anc ilungisa indida ngomengameli ,politics,http://www.isolezwe.co.za/izindaba/i-anc-ilungisa-indida-ngomengameli-19007253
478, i anc izosindela ukuxega kwaphikisayo ,politics,http://www.isolezwe.co.za/izindaba/i-anc-izosindela-ukuxega-kwaphikisayo-18807774
479, sekuyafundwa esikoleni somsindo   ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sekuyafundwa-esikoleni-somsindo-kar40-000-19058583
480, uzobuyela enkantolo ngelizayo obulale izingane zakhe  ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uzobuyela-enkantolo-ngelizayo-obulale-izingane-zakhe-4-18739318
481, kuthungathwa owaduka evakashele isoka ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuthungathwa-owaduka-evakashele-isoka-19007037
482, izongenisa  bn imigubho ye anc kwazulu natal ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/izongenisa-ur2-bn-imigubho-ye-anc-kwazulu-natal-18777807
483, kusolwa ukhwantalala kozikhungile ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kusolwa-ukhwantalala-kozikhungile-18777510
484, i sace ichitha izinsolo ngesikhulu sesadtu ekzn ,education,http://www.isolezwe.co.za/izindaba/i-sace-ichitha-izinsolo-ngesikhulu-sesadtu-ekzn-19058287
485, impendulo kazuma ngabakwenza ,education,http://www.isolezwe.co.za/izindaba/impendulo-kazuma-ngabakwenza-19058586
486, iqembu labensangu lifuna amavoti ,politics,http://www.isolezwe.co.za/izindaba/iqembu-labensangu-lifuna-amavoti-18791749
487, isitshudeni sigwetshwe iminyaka emithathu sisebenzela umphakathi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/isitshudeni-sigwetshwe-iminyaka-emithathu-sisebenzela-umphakathi-19018986
488, uramaphosa uyawavuma amaphutha enziwe yi anc ,politics,http://www.isolezwe.co.za/izindaba/uramaphosa-uyawavuma-amaphutha-enziwe-yi-anc-18806448
489, isinqumo ngebheyili kwelekhansela ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/isinqumo-ngebheyili-kwelekhansela-18777806
490, bashaqekile ngosomabhizinisi ohlambalaze amadodakazi akhe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/bashaqekile-ngosomabhizinisi-ohlambalaze-amadodakazi-akhe-18806862
491, uyelulama umsakazi wokhozi odutshuliwe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uyelulama-umsakazi-wokhozi-odutshuliwe-18906584
492, isixazululo ngodoti emlaza ,politics,http://www.isolezwe.co.za/izindaba/isixazululo-ngodoti-emlaza-19039172
493, intokozo kuvulwa ifemu everulam ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/intokozo-kuvulwa-ifemu-everulam-18927762
494, kuboshwe inyanga ebilapha ngomphambili ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuboshwe-inyanga-ebilapha-ngomphambili-18892640
495, imibono kubandlululwa abampofu uma kuqashwa othisha ,education,http://www.isolezwe.co.za/izindaba/imibono-kubandlululwa-abampofu-uma-kuqashwa-othisha-18810776
496, zingase zivalwe izikoleezithole u  ku matric ,education,http://www.isolezwe.co.za/izindaba/zingase-zivalwe-izikoleezithole-u-0-ku-matric-18741745
497, omunye wabaholi benfp ukhala ngokucwaswa ,politics,http://www.isolezwe.co.za/izindaba/omunye-wabaholi-benfp-ukhala-ngokucwaswa-19038543
498, umokonyane akathi vu ngezinsolo zenkohlakalo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umokonyane-akathi-vu-ngezinsolo-zenkohlakalo-18906594
499, kugaselwe ezitolo ezingenamvume ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kugaselwe-ezitolo-ezingenamvume-19038358
500, uphenyo ngo omotoso okuthiwa ushumayela ngeselula esejele ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uphenyo-ngo-omotoso-okuthiwa-ushumayela-ngeselula-esejele-18743263
501, baphoxwe yisitatimende sikamantashe ,society,http://www.isolezwe.co.za/izindaba/baphoxwe-yisitatimende-sikamantashe-18893179
502, funda amathiphu kosomabhizinisi abasacathula ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/funda-amathiphu-kosomabhizinisi-abasacathula-18767058
503, imibono i kzn ibalulekile kukhongolose ,politics,http://www.isolezwe.co.za/izindaba/imibono-i-kzn-ibalulekile-kukhongolose-18806864
504, uqhubekile namabhomu akhe u agrizzi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uqhubekile-namabhomu-akhe-u-agrizzi-18927084
505, unxele ufuna ukuphosa imibuzo ku agrizzi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/unxele-ufuna-ukuphosa-imibuzo-ku-agrizzi-19058291
506, funda izindlela ezintsha zokonga imali esitokofeleni sakho ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/funda-izindlela-ezintsha-zokonga-imali-esitokofeleni-sakho-18927960
507, ubafuna ngobuningi babo kowe anc ,politics,http://www.isolezwe.co.za/izindaba/ubafuna-ngobuningi-babo-kowe-anc-18738176
